,u,v
1715,2614,4162
1716,1970,3595
1717,139,2618
1718,628,854
1719,3416,4809
1720,1225,2472
1721,2666,3285
1722,34,1704
1723,1083,1139
1724,1597,3521
1725,493,3199
1726,4062,4241
1727,34,2275
1728,854,3120
1729,220,2666
1730,1122,4062
1731,1201,3294
1732,876,4162
1733,1712,3251
1734,538,1748
1735,1083,1500
1736,1712,3120
1737,643,2570
1738,1597,3595
1739,1748,3624
1740,1826,2947
1741,1211,1233
1742,4062,4421
1743,2213,4102
1744,1572,4868
1745,643,4813
1746,489,3296
1747,4789,4868
1748,1500,2472
1749,574,823
1750,1244,4102
1751,3225,3421
1752,3031,3199
1753,1066,1244
1754,1727,4251
1755,643,1233
1756,259,2531
1757,493,1727
1758,1139,2614
1759,1530,4251
1760,51,3521
1761,2618,4587
1762,259,1748
1763,435,3822
1764,489,1970
1765,1826,4043
1766,876,3624
1767,1083,1860
1768,4421,4868
1769,0,3338
1770,2618,3338
1771,0,4813
1772,220,4043
1773,1051,4421
1774,2472,3338
1775,3294,3421
1776,34,3822
1777,1727,3338
1778,1225,1826
1779,2947,3416
1780,630,2234
1781,1066,1139
1782,104,2583
1783,1814,1860
1784,1970,2614
1785,574,630
1786,3443,4065
1787,220,1244
1788,876,2869
1789,1066,4162
1790,139,493
1791,139,3302
1792,628,4102
1793,4683,4813
1794,1051,2175
1795,3225,4789
1796,2275,2955
1797,538,3521
1798,1156,3285
1799,3208,3416
1800,49,1225
1801,2472,3296
1802,64,4809
1803,435,3443
1804,1572,3294
1805,2947,4805
1806,1748,3416
1807,4587,4779
1808,2921,4809
1809,538,1712
1810,2743,4789
1811,0,49
1812,51,3296
1813,2234,4587
1814,1225,3787
1815,1244,2869
1816,220,4241
1817,2472,3443
1818,2531,2955
1819,3251,3810
1820,1572,4241
1821,2621,3251
1822,630,1572
1823,435,630
1824,435,1233
1825,1748,2614
1826,1727,2666
1827,2213,3225
1828,1139,3225
1829,1748,2618
1830,3802,4809
1831,2275,3802
1832,2743,2955
1833,2496,3416
1834,3416,3521
1835,1572,4043
1836,220,1139
1837,1233,2570
1838,4779,4805
1839,3416,4868
1840,49,643
1841,2583,3822
1842,2947,3302
1843,139,1211
1844,2869,3338
1845,34,2614
1846,538,1066
1847,1139,1748
1848,2623,3624
1849,4587,4809
1850,1597,2743
1851,0,2743
1852,1970,4241
1853,1541,2275
1854,220,854
1855,0,2234
1856,2730,3199
1857,1051,3251
1858,1211,3225
1859,435,4789
1860,1122,2743
1861,1530,2921
1862,220,1704
1863,1826,2472
1864,1590,1826
1865,1530,2743
1866,1233,1530
1867,823,3624
1868,1083,2175
1869,1225,2955
1870,220,3443
1871,489,876
1872,2570,4779
1873,1814,3302
1874,158,3810
1875,3302,4065
1876,3421,4587
1877,104,4065
1878,1712,3199
1879,2614,2730
1880,574,3031
1881,3285,4789
1882,643,4251
1883,493,1051
1884,2175,3296
1885,2275,3771
1886,1572,1826
1887,1156,3120
1888,247,3822
1889,1860,4102
1890,493,3296
1891,2782,4062
1892,1051,3338
1893,823,4043
1894,574,2955
1895,538,3810
1896,1597,2666
1897,2570,3521
1898,259,3285
1899,3521,4789
1900,3031,3338
1901,435,1051
1902,1051,1727
1903,158,3443
1904,2621,3416
1905,1704,3251
1906,1051,2570
1907,1225,1712
1908,643,4809
1909,51,4868
1910,3251,4241
1911,538,2275
1912,1500,1597
1913,1970,2743
1914,34,4813
1915,1572,2583
1916,2583,2869
1917,2782,4421
1918,1233,1814
1919,1083,1211
1920,854,1712
1921,104,3285
1922,1814,4421
1923,1139,1244
1924,1704,2623
1925,1748,3822
1926,2869,3810
1927,2743,4809
1928,139,4043
1929,1597,1704
1930,538,2472
1931,1572,1590
1932,1748,3443
1933,1970,4421
1934,3802,4043
1935,1590,2666
1936,1139,2955
1937,1860,2730
1938,1244,4805
1939,220,3251
1940,2175,2666
1941,1156,1225
1942,1590,2234
1943,876,1122
1944,489,3416
1945,3199,3810
1946,0,2623
1947,643,4421
1948,2234,2570
1949,247,2213
1950,49,2213
1951,1541,3787
1952,220,3120
1953,630,1748
1954,3338,3421
1955,2947,3294
1956,3251,3294
1957,3302,4868
1958,643,1139
1959,2531,4868
1960,3595,3822
1961,628,1225
1962,49,2782
1963,1244,2570
1964,1122,3031
1965,876,3251
1966,1572,4162
1967,3771,3787
1968,2531,4162
1969,643,2496
1970,0,4069
1971,0,3622
1972,0,40
1973,0,2026
1974,0,1995
1975,0,364
1976,0,1373
1977,3622,4069
1978,40,4069
1979,2026,4069
1980,1995,4069
1981,364,4069
1982,1373,4069
1983,40,3622
1984,2026,3622
1985,1995,3622
1986,364,3622
1987,1373,3622
1988,40,2026
1989,40,1995
1990,40,364
1991,40,1373
1992,1995,2026
1993,364,2026
1994,1373,2026
1995,364,1995
1996,1373,1995
1997,364,1373
1998,0,1861
1999,0,2320
2000,0,657
2001,0,4564
2002,0,3798
2003,0,503
2004,0,2682
2005,0,2874
2006,1861,2320
2007,657,1861
2008,1861,4564
2009,1861,3798
2010,503,1861
2011,1861,2682
2012,1861,2874
2013,657,2320
2014,2320,4564
2015,2320,3798
2016,503,2320
2017,2320,2682
2018,2320,2874
2019,657,4564
2020,657,3798
2021,503,657
2022,657,2682
2023,657,2874
2024,3798,4564
2025,503,4564
2026,2682,4564
2027,2874,4564
2028,503,3798
2029,2682,3798
2030,2874,3798
2031,503,2682
2032,503,2874
2033,2682,2874
2034,0,2945
2035,0,1029
2036,0,1423
2037,0,2833
2038,0,663
2039,0,2967
2040,0,3863
2041,0,4252
2042,0,2590
2043,0,1449
2044,0,2346
2045,0,3500
2046,0,4015
2047,0,4528
2048,0,4145
2049,0,4541
2050,0,2366
2051,0,1730
2052,0,452
2053,0,3141
2054,0,1991
2055,0,2376
2056,0,3277
2057,0,1619
2058,0,1620
2059,0,2132
2060,0,2259
2061,0,4576
2062,0,4832
2063,0,2666
2064,0,2675
2065,0,3958
2066,0,887
2067,0,4860
2068,1029,2945
2069,1423,2945
2070,2833,2945
2071,663,2945
2072,2945,2967
2073,2945,3863
2074,2945,4252
2075,2590,2945
2076,1449,2945
2077,2346,2945
2078,2945,3500
2079,2945,4015
2080,2945,4528
2081,2945,4145
2082,1722,2945
2083,2945,4541
2084,2366,2945
2085,1730,2945
2086,452,2945
2087,2945,3141
2088,1991,2945
2089,2376,2945
2090,2945,3277
2091,1619,2945
2092,1620,2945
2093,2132,2945
2094,2259,2945
2095,2945,4576
2096,2945,4832
2097,2666,2945
2098,2675,2945
2099,2945,3958
2100,887,2945
2101,2945,4860
2102,1029,1423
2103,1029,2833
2104,663,1029
2105,1029,2967
2106,1029,3863
2107,1029,4252
2108,1029,2590
2109,1029,1449
2110,1029,2346
2111,1029,3500
2112,1029,4015
2113,1029,4528
2114,1029,4145
2115,1029,1722
2116,1029,4541
2117,1029,2366
2118,1029,1730
2119,452,1029
2120,1029,3141
2121,1029,1991
2122,1029,2376
2123,1029,3277
2124,1029,1619
2125,1029,1620
2126,1029,2132
2127,1029,2259
2128,1029,4576
2129,1029,4832
2130,1029,2666
2131,1029,2675
2132,1029,3958
2133,887,1029
2134,1029,4860
2135,1423,2833
2136,663,1423
2137,1423,2967
2138,1423,3863
2139,1423,4252
2140,1423,2590
2141,1423,1449
2142,1423,2346
2143,1423,3500
2144,1423,4015
2145,1423,4528
2146,1423,4145
2147,1423,1722
2148,1423,4541
2149,1423,2366
2150,1423,1730
2151,452,1423
2152,1423,3141
2153,1423,1991
2154,1423,2376
2155,1423,3277
2156,1423,1619
2157,1423,1620
2158,1423,2132
2159,1423,2259
2160,1423,4576
2161,1423,4832
2162,1423,2666
2163,1423,2675
2164,1423,3958
2165,887,1423
2166,1423,4860
2167,663,2833
2168,2833,2967
2169,2833,3863
2170,2833,4252
2171,2590,2833
2172,1449,2833
2173,2346,2833
2174,2833,3500
2175,2833,4015
2176,2833,4528
2177,2833,4145
2178,1722,2833
2179,2833,4541
2180,2366,2833
2181,1730,2833
2182,452,2833
2183,2833,3141
2184,1991,2833
2185,2376,2833
2186,2833,3277
2187,1619,2833
2188,1620,2833
2189,2132,2833
2190,2259,2833
2191,2833,4576
2192,2833,4832
2193,2666,2833
2194,2675,2833
2195,2833,3958
2196,887,2833
2197,2833,4860
2198,663,2967
2199,663,3863
2200,663,4252
2201,663,2590
2202,663,1449
2203,663,2346
2204,663,3500
2205,663,4015
2206,663,4528
2207,663,4145
2208,663,1722
2209,663,4541
2210,663,2366
2211,663,1730
2212,452,663
2213,663,3141
2214,663,1991
2215,663,2376
2216,663,3277
2217,663,1619
2218,663,1620
2219,663,2132
2220,663,2259
2221,663,4576
2222,663,4832
2223,663,2666
2224,663,2675
2225,663,3958
2226,663,887
2227,663,4860
2228,2967,3863
2229,2967,4252
2230,2590,2967
2231,1449,2967
2232,2346,2967
2233,2967,3500
2234,2967,4015
2235,2967,4528
2236,2967,4145
2237,1722,2967
2238,2967,4541
2239,2366,2967
2240,1730,2967
2241,452,2967
2242,2967,3141
2243,1991,2967
2244,2376,2967
2245,2967,3277
2246,1619,2967
2247,1620,2967
2248,2132,2967
2249,2259,2967
2250,2967,4576
2251,2967,4832
2252,2666,2967
2253,2675,2967
2254,2967,3958
2255,887,2967
2256,2967,4860
2257,3863,4252
2258,2590,3863
2259,1449,3863
2260,2346,3863
2261,3500,3863
2262,3863,4015
2263,3863,4528
2264,3863,4145
2265,1722,3863
2266,3863,4541
2267,2366,3863
2268,1730,3863
2269,452,3863
2270,3141,3863
2271,1991,3863
2272,2376,3863
2273,3277,3863
2274,1619,3863
2275,1620,3863
2276,2132,3863
2277,2259,3863
2278,3863,4576
2279,3863,4832
2280,2666,3863
2281,2675,3863
2282,3863,3958
2283,887,3863
2284,3863,4860
2285,2590,4252
2286,1449,4252
2287,2346,4252
2288,3500,4252
2289,4015,4252
2290,4252,4528
2291,4145,4252
2292,1722,4252
2293,4252,4541
2294,2366,4252
2295,1730,4252
2296,452,4252
2297,3141,4252
2298,1991,4252
2299,2376,4252
2300,3277,4252
2301,1619,4252
2302,1620,4252
2303,2132,4252
2304,2259,4252
2305,4252,4576
2306,4252,4832
2307,2666,4252
2308,2675,4252
2309,3958,4252
2310,887,4252
2311,4252,4860
2312,1449,2590
2313,2346,2590
2314,2590,3500
2315,2590,4015
2316,2590,4528
2317,2590,4145
2318,1722,2590
2319,2590,4541
2320,2366,2590
2321,1730,2590
2322,452,2590
2323,2590,3141
2324,1991,2590
2325,2376,2590
2326,2590,3277
2327,1619,2590
2328,1620,2590
2329,2132,2590
2330,2259,2590
2331,2590,4576
2332,2590,4832
2333,2590,2666
2334,2590,2675
2335,2590,3958
2336,887,2590
2337,2590,4860
2338,1449,2346
2339,1449,3500
2340,1449,4015
2341,1449,4528
2342,1449,4145
2343,1449,1722
2344,1449,4541
2345,1449,2366
2346,1449,1730
2347,452,1449
2348,1449,3141
2349,1449,1991
2350,1449,2376
2351,1449,3277
2352,1449,1619
2353,1449,1620
2354,1449,2132
2355,1449,2259
2356,1449,4576
2357,1449,4832
2358,1449,2666
2359,1449,2675
2360,1449,3958
2361,887,1449
2362,1449,4860
2363,2346,3500
2364,2346,4015
2365,2346,4528
2366,2346,4145
2367,1722,2346
2368,2346,4541
2369,2346,2366
2370,1730,2346
2371,452,2346
2372,2346,3141
2373,1991,2346
2374,2346,2376
2375,2346,3277
2376,1619,2346
2377,1620,2346
2378,2132,2346
2379,2259,2346
2380,2346,4576
2381,2346,4832
2382,2346,2666
2383,2346,2675
2384,2346,3958
2385,887,2346
2386,2346,4860
2387,3500,4015
2388,3500,4528
2389,3500,4145
2390,1722,3500
2391,3500,4541
2392,2366,3500
2393,1730,3500
2394,452,3500
2395,3141,3500
2396,1991,3500
2397,2376,3500
2398,3277,3500
2399,1619,3500
2400,1620,3500
2401,2132,3500
2402,2259,3500
2403,3500,4576
2404,3500,4832
2405,2666,3500
2406,2675,3500
2407,3500,3958
2408,887,3500
2409,3500,4860
2410,4015,4528
2411,4015,4145
2412,1722,4015
2413,4015,4541
2414,2366,4015
2415,1730,4015
2416,452,4015
2417,3141,4015
2418,1991,4015
2419,2376,4015
2420,3277,4015
2421,1619,4015
2422,1620,4015
2423,2132,4015
2424,2259,4015
2425,4015,4576
2426,4015,4832
2427,2666,4015
2428,2675,4015
2429,3958,4015
2430,887,4015
2431,4015,4860
2432,4145,4528
2433,1722,4528
2434,4528,4541
2435,2366,4528
2436,1730,4528
2437,452,4528
2438,3141,4528
2439,1991,4528
2440,2376,4528
2441,3277,4528
2442,1619,4528
2443,1620,4528
2444,2132,4528
2445,2259,4528
2446,4528,4576
2447,4528,4832
2448,2666,4528
2449,2675,4528
2450,3958,4528
2451,887,4528
2452,4528,4860
2453,1722,4145
2454,4145,4541
2455,2366,4145
2456,1730,4145
2457,452,4145
2458,3141,4145
2459,1991,4145
2460,2376,4145
2461,3277,4145
2462,1619,4145
2463,1620,4145
2464,2132,4145
2465,2259,4145
2466,4145,4576
2467,4145,4832
2468,2666,4145
2469,2675,4145
2470,3958,4145
2471,887,4145
2472,4145,4860
2473,1722,4541
2474,1722,2366
2475,1722,1730
2476,452,1722
2477,1722,3141
2478,1722,1991
2479,1722,2376
2480,1722,3277
2481,1619,1722
2482,1620,1722
2483,1722,2132
2484,1722,2259
2485,1722,4576
2486,1722,4832
2487,1722,2666
2488,1722,2675
2489,1722,3958
2490,887,1722
2491,1722,4860
2492,2366,4541
2493,1730,4541
2494,452,4541
2495,3141,4541
2496,1991,4541
2497,2376,4541
2498,3277,4541
2499,1619,4541
2500,1620,4541
2501,2132,4541
2502,2259,4541
2503,4541,4576
2504,4541,4832
2505,2666,4541
2506,2675,4541
2507,3958,4541
2508,887,4541
2509,4541,4860
2510,1730,2366
2511,452,2366
2512,2366,3141
2513,1991,2366
2514,2366,2376
2515,2366,3277
2516,1619,2366
2517,1620,2366
2518,2132,2366
2519,2259,2366
2520,2366,4576
2521,2366,4832
2522,2366,2666
2523,2366,2675
2524,2366,3958
2525,887,2366
2526,2366,4860
2527,452,1730
2528,1730,3141
2529,1730,1991
2530,1730,2376
2531,1730,3277
2532,1619,1730
2533,1620,1730
2534,1730,2132
2535,1730,2259
2536,1730,4576
2537,1730,4832
2538,1730,2666
2539,1730,2675
2540,1730,3958
2541,887,1730
2542,1730,4860
2543,452,3141
2544,452,1991
2545,452,2376
2546,452,3277
2547,452,1619
2548,452,1620
2549,452,2132
2550,452,2259
2551,452,4576
2552,452,4832
2553,452,2666
2554,452,2675
2555,452,3958
2556,452,887
2557,452,4860
2558,1991,3141
2559,2376,3141
2560,3141,3277
2561,1619,3141
2562,1620,3141
2563,2132,3141
2564,2259,3141
2565,3141,4576
2566,3141,4832
2567,2666,3141
2568,2675,3141
2569,3141,3958
2570,887,3141
2571,3141,4860
2572,1991,2376
2573,1991,3277
2574,1619,1991
2575,1620,1991
2576,1991,2132
2577,1991,2259
2578,1991,4576
2579,1991,4832
2580,1991,2666
2581,1991,2675
2582,1991,3958
2583,887,1991
2584,1991,4860
2585,2376,3277
2586,1619,2376
2587,1620,2376
2588,2132,2376
2589,2259,2376
2590,2376,4576
2591,2376,4832
2592,2376,2666
2593,2376,2675
2594,2376,3958
2595,887,2376
2596,2376,4860
2597,1619,3277
2598,1620,3277
2599,2132,3277
2600,2259,3277
2601,3277,4576
2602,3277,4832
2603,2666,3277
2604,2675,3277
2605,3277,3958
2606,887,3277
2607,3277,4860
2608,1619,1620
2609,1619,2132
2610,1619,2259
2611,1619,4576
2612,1619,4832
2613,1619,2666
2614,1619,2675
2615,1619,3958
2616,887,1619
2617,1619,4860
2618,1620,2132
2619,1620,2259
2620,1620,4576
2621,1620,4832
2622,1620,2666
2623,1620,2675
2624,1620,3958
2625,887,1620
2626,1620,4860
2627,2132,2259
2628,2132,4576
2629,2132,4832
2630,2132,2666
2631,2132,2675
2632,2132,3958
2633,887,2132
2634,2132,4860
2635,2259,4576
2636,2259,4832
2637,2259,2666
2638,2259,2675
2639,2259,3958
2640,887,2259
2641,2259,4860
2642,4576,4832
2643,2666,4576
2644,2675,4576
2645,3958,4576
2646,887,4576
2647,4576,4860
2648,2666,4832
2649,2675,4832
2650,3958,4832
2651,887,4832
2652,4832,4860
2653,2666,2675
2654,2666,3958
2655,887,2666
2656,2666,4860
2657,2675,3958
2658,887,2675
2659,2675,4860
2660,887,3958
2661,3958,4860
2662,887,4860
2663,1,4223
2664,3074,4223
2665,394,4223
2666,652,4223
2667,526,4223
2668,1551,4223
2669,2837,4223
2670,3481,4223
2671,3738,4223
2672,924,4223
2673,3740,4223
2674,3741,4223
2675,2339,4223
2676,2986,4223
2677,302,4223
2678,4223,4532
2679,3258,4223
2680,1993,4223
2681,844,4223
2682,3412,4223
2683,2517,4223
2684,3053,4223
2685,4079,4223
2686,127,4223
2687,1,3074
2688,1,394
2689,1,652
2690,1,526
2691,1,1551
2692,1,2837
2693,1,3481
2694,1,3738
2695,1,924
2696,1,3740
2697,1,3741
2698,1,2339
2699,1,2986
2700,1,302
2701,1,4532
2702,1,3258
2703,1,1993
2704,1,844
2705,1,3412
2706,1,2517
2707,1,3053
2708,1,4079
2709,1,127
2710,394,3074
2711,652,3074
2712,526,3074
2713,1551,3074
2714,2837,3074
2715,3074,3481
2716,3074,3738
2717,924,3074
2718,3074,3740
2719,3074,3741
2720,2339,3074
2721,2986,3074
2722,302,3074
2723,3074,4532
2724,3074,3258
2725,1993,3074
2726,844,3074
2727,3074,3412
2728,2517,3074
2729,3053,3074
2730,3074,4079
2731,127,3074
2732,394,652
2733,394,526
2734,394,1551
2735,394,2837
2736,394,3481
2737,394,3738
2738,394,924
2739,394,3740
2740,394,3741
2741,394,2339
2742,394,2986
2743,302,394
2744,394,4532
2745,394,3258
2746,394,1993
2747,394,844
2748,394,3412
2749,394,2517
2750,394,3053
2751,394,4079
2752,127,394
2753,526,652
2754,652,1551
2755,652,2837
2756,652,3481
2757,652,3738
2758,652,924
2759,652,3740
2760,652,3741
2761,652,2339
2762,652,2986
2763,302,652
2764,652,4532
2765,652,3258
2766,652,1993
2767,652,844
2768,652,3412
2769,652,2517
2770,652,3053
2771,652,4079
2772,127,652
2773,526,1551
2774,526,2837
2775,526,3481
2776,526,3738
2777,526,924
2778,526,3740
2779,526,3741
2780,526,2339
2781,526,2986
2782,302,526
2783,526,4532
2784,526,3258
2785,526,1993
2786,526,844
2787,526,3412
2788,526,2517
2789,526,3053
2790,526,4079
2791,127,526
2792,1551,2837
2793,1551,3481
2794,1551,3738
2795,924,1551
2796,1551,3740
2797,1551,3741
2798,1551,2339
2799,1551,2986
2800,302,1551
2801,1551,4532
2802,1551,3258
2803,1551,1993
2804,844,1551
2805,1551,3412
2806,1551,2517
2807,1551,3053
2808,1551,4079
2809,127,1551
2810,2837,3481
2811,2837,3738
2812,924,2837
2813,2837,3740
2814,2837,3741
2815,2339,2837
2816,2837,2986
2817,302,2837
2818,2837,4532
2819,2837,3258
2820,1993,2837
2821,844,2837
2822,2837,3412
2823,2517,2837
2824,2837,3053
2825,2837,4079
2826,127,2837
2827,3481,3738
2828,924,3481
2829,3481,3740
2830,3481,3741
2831,2339,3481
2832,2986,3481
2833,302,3481
2834,3481,4532
2835,3258,3481
2836,1993,3481
2837,844,3481
2838,3412,3481
2839,2517,3481
2840,3053,3481
2841,3481,4079
2842,127,3481
2843,924,3738
2844,3738,3740
2845,3738,3741
2846,2339,3738
2847,2986,3738
2848,302,3738
2849,3738,4532
2850,3258,3738
2851,1993,3738
2852,844,3738
2853,3412,3738
2854,2517,3738
2855,3053,3738
2856,3738,4079
2857,127,3738
2858,924,3740
2859,924,3741
2860,924,2339
2861,924,2986
2862,302,924
2863,924,4532
2864,924,3258
2865,924,1993
2866,844,924
2867,924,3412
2868,924,2517
2869,924,3053
2870,924,4079
2871,127,924
2872,3740,3741
2873,2339,3740
2874,2986,3740
2875,302,3740
2876,3740,4532
2877,3258,3740
2878,1993,3740
2879,844,3740
2880,3412,3740
2881,2517,3740
2882,3053,3740
2883,3740,4079
2884,127,3740
2885,2339,3741
2886,2986,3741
2887,302,3741
2888,3741,4532
2889,3258,3741
2890,1993,3741
2891,844,3741
2892,3412,3741
2893,2517,3741
2894,3053,3741
2895,3741,4079
2896,127,3741
2897,2339,2986
2898,302,2339
2899,2339,4532
2900,2339,3258
2901,1993,2339
2902,844,2339
2903,2339,3412
2904,2339,2517
2905,2339,3053
2906,2339,4079
2907,127,2339
2908,302,2986
2909,2986,4532
2910,2986,3258
2911,1993,2986
2912,844,2986
2913,2986,3412
2914,2517,2986
2915,2986,3053
2916,2986,4079
2917,127,2986
2918,302,4532
2919,302,3258
2920,302,1993
2921,302,844
2922,302,3412
2923,302,2517
2924,302,3053
2925,302,4079
2926,127,302
2927,3258,4532
2928,1993,4532
2929,844,4532
2930,3412,4532
2931,2517,4532
2932,3053,4532
2933,4079,4532
2934,127,4532
2935,1993,3258
2936,844,3258
2937,3258,3412
2938,2517,3258
2939,3053,3258
2940,3258,4079
2941,127,3258
2942,844,1993
2943,1993,3412
2944,1993,2517
2945,1993,3053
2946,1993,4079
2947,127,1993
2948,844,3412
2949,844,2517
2950,844,3053
2951,844,4079
2952,127,844
2953,2517,3412
2954,3053,3412
2955,3412,4079
2956,127,3412
2957,2517,3053
2958,2517,4079
2959,127,2517
2960,3053,4079
2961,127,3053
2962,127,4079
2963,2,2817
2964,520,2817
2965,1549,2817
2966,915,2817
2967,2817,3221
2968,2817,4246
2969,2199,2817
2970,2817,4125
2971,2078,2817
2972,2817,4900
2973,677,2817
2974,1197,2817
2975,2817,4013
2976,303,2817
2977,2555,2817
2978,574,2817
2979,1471,2817
2980,832,2817
2981,455,2817
2982,2817,4295
2983,841,2817
2984,2817,3406
2985,469,2817
2986,2817,4568
2987,2275,2817
2988,1383,2817
2989,2817,3826
2990,2164,2817
2991,885,2817
2992,2817,4853
2993,2817,3575
2994,891,2817
2995,2173,2817
2996,127,2817
2997,2,520
2998,2,1549
2999,2,915
3000,2,3221
3001,2,4246
3002,2,2199
3003,2,4125
3004,2,2078
3005,2,4900
3006,2,677
3007,2,1197
3008,2,4013
3009,2,303
3010,2,2555
3011,2,574
3012,2,1471
3013,2,832
3014,2,455
3015,2,4295
3016,2,841
3017,2,3406
3018,2,469
3019,2,4568
3020,2,2275
3021,2,1383
3022,2,3826
3023,2,2164
3024,2,885
3025,2,4853
3026,2,3575
3027,2,891
3028,2,2173
3029,2,127
3030,520,1549
3031,520,915
3032,520,3221
3033,520,4246
3034,520,2199
3035,520,4125
3036,520,2078
3037,520,4900
3038,520,677
3039,520,1197
3040,520,4013
3041,303,520
3042,520,2555
3043,520,574
3044,520,1471
3045,520,832
3046,455,520
3047,520,4295
3048,520,841
3049,520,3406
3050,469,520
3051,520,4568
3052,520,2275
3053,520,1383
3054,520,3826
3055,520,2164
3056,520,885
3057,520,4853
3058,520,3575
3059,520,891
3060,520,2173
3061,127,520
3062,915,1549
3063,1549,3221
3064,1549,4246
3065,1549,2199
3066,1549,4125
3067,1549,2078
3068,1549,4900
3069,677,1549
3070,1197,1549
3071,1549,4013
3072,303,1549
3073,1549,2555
3074,574,1549
3075,1471,1549
3076,832,1549
3077,455,1549
3078,1549,4295
3079,841,1549
3080,1549,3406
3081,469,1549
3082,1549,4568
3083,1549,2275
3084,1383,1549
3085,1549,3826
3086,1549,2164
3087,885,1549
3088,1549,4853
3089,1549,3575
3090,891,1549
3091,1549,2173
3092,127,1549
3093,915,3221
3094,915,4246
3095,915,2199
3096,915,4125
3097,915,2078
3098,915,4900
3099,677,915
3100,915,1197
3101,915,4013
3102,303,915
3103,915,2555
3104,574,915
3105,915,1471
3106,832,915
3107,455,915
3108,915,4295
3109,841,915
3110,915,3406
3111,469,915
3112,915,4568
3113,915,2275
3114,915,1383
3115,915,3826
3116,915,2164
3117,885,915
3118,915,4853
3119,915,3575
3120,891,915
3121,915,2173
3122,127,915
3123,3221,4246
3124,2199,3221
3125,3221,4125
3126,2078,3221
3127,3221,4900
3128,677,3221
3129,1197,3221
3130,3221,4013
3131,303,3221
3132,2555,3221
3133,574,3221
3134,1471,3221
3135,832,3221
3136,455,3221
3137,3221,4295
3138,841,3221
3139,3221,3406
3140,469,3221
3141,3221,4568
3142,2275,3221
3143,1383,3221
3144,3221,3826
3145,2164,3221
3146,885,3221
3147,3221,4853
3148,3221,3575
3149,891,3221
3150,2173,3221
3151,127,3221
3152,2199,4246
3153,4125,4246
3154,2078,4246
3155,4246,4900
3156,677,4246
3157,1197,4246
3158,4013,4246
3159,303,4246
3160,2555,4246
3161,574,4246
3162,1471,4246
3163,832,4246
3164,455,4246
3165,4246,4295
3166,841,4246
3167,3406,4246
3168,469,4246
3169,4246,4568
3170,2275,4246
3171,1383,4246
3172,3826,4246
3173,2164,4246
3174,885,4246
